Frequency,Amplitude,Phase
2.608284e-01,2.083733e+00,8.709626e-01
2.608611e-01,6.915265e+00,1.968495e+00
2.608937e-01,4.506190e+00,2.263834e+00
2.609263e-01,1.820225e+00,2.345002e+00
2.609589e-01,5.467349e+00,-2.822464e+00
2.609915e-01,1.068798e+01,2.801540e+00
2.610241e-01,3.808948e+00,1.328309e+00
2.610568e-01,6.232857e+00,-2.925392e+00
2.610894e-01,1.882958e+00,2.277105e+00
2.611220e-01,8.253946e+00,2.023705e+00
2.611546e-01,5.587168e+00,2.817441e+00
2.611872e-01,5.259598e+00,-2.217150e+00
2.612198e-01,8.002551e+00,1.758696e+00
2.612524e-01,4.028536e+00,-2.739724e+00
2.612851e-01,5.333604e+00,2.925805e+00
2.613177e-01,5.341429e+00,-7.567576e-01
2.613503e-01,3.224672e+00,-9.770652e-01
2.613829e-01,2.575779e+00,2.485408e+00
2.614155e-01,4.521248e+00,2.317686e+00
2.614481e-01,6.886682e+00,1.274250e+00
2.614808e-01,2.308821e+00,-2.335527e+00
2.615134e-01,4.266645e+00,9.665590e-02
2.615460e-01,2.045867e+00,1.904380e+00
2.615786e-01,2.565487e+00,-1.854912e+00
2.616112e-01,1.400925e+00,1.018630e-01
2.616438e-01,5.711780e+00,-2.993500e+00
2.616765e-01,3.071652e+00,2.364912e+00
2.617091e-01,1.023366e+00,-1.339881e+00
2.617417e-01,5.126847e+00,1.321095e+00
2.617743e-01,1.933194e+00,2.283761e+00
2.618069e-01,1.969352e+00,-1.793636e+00
2.618395e-01,4.409744e-01,5.712294e-01
2.618721e-01,3.634653e+00,1.414066e+00
2.619048e-01,2.285104e+00,2.032047e+00
2.619374e-01,7.150793e+00,-2.721885e+00
2.619700e-01,3.238782e+00,2.435100e+00
2.620026e-01,3.644238e+00,6.664389e-01
2.620352e-01,5.286309e+00,-7.523108e-01
2.620678e-01,2.465885e+00,1.558641e+00
2.621005e-01,4.151018e+00,-4.209816e-02
2.621331e-01,3.354434e+00,-1.621412e+00
2.621657e-01,3.636569e+00,-1.675960e+00
2.621983e-01,4.021823e+00,-2.357551e-01
2.622309e-01,7.832535e+00,2.888305e+00
2.622635e-01,4.332101e+00,2.916338e+00
2.622962e-01,4.563968e+00,-8.652102e-01
2.623288e-01,5.726642e+00,-1.740997e+00
2.623614e-01,2.581226e+00,2.639006e+00
2.623940e-01,7.850161e+00,-2.903668e+00
2.624266e-01,8.558941e+00,2.916582e+00
2.624592e-01,3.870180e+00,8.365846e-01
2.624918e-01,2.361481e+00,-1.135498e+00
2.625245e-01,1.335675e+01,2.657754e+00
2.625571e-01,5.182898e+00,-2.692394e+00
2.625897e-01,2.180172e+00,-1.657007e+00
2.626223e-01,6.650005e+00,3.072555e+00
2.626549e-01,2.078399e+00,-6.680569e-01
2.626875e-01,1.992685e+00,-1.774075e+00
2.627202e-01,2.346106e+00,-1.658275e+00
2.627528e-01,4.924482e+00,3.070226e+00
2.627854e-01,1.848683e+00,-3.125589e+00
2.628180e-01,5.331287e+00,3.233628e-01
2.628506e-01,2.492295e+00,-1.434916e+00
2.628832e-01,3.698304e+00,-2.892098e+00
2.629159e-01,5.601953e+00,2.051511e+00
2.629485e-01,3.537212e+00,-1.608431e+00
2.629811e-01,4.614655e+00,3.105664e+00
2.630137e-01,5.248552e+00,-5.173399e-01
2.630463e-01,5.840692e-01,-2.039446e+00
2.630789e-01,4.443467e+00,8.295509e-01
2.631115e-01,3.785253e+00,1.642454e+00
2.631442e-01,1.036195e+00,2.425587e+00
2.631768e-01,2.307335e+00,2.449586e+00
2.632094e-01,2.065457e+00,8.258743e-01
2.632420e-01,4.529933e+00,-2.887986e+00
2.632746e-01,3.578380e+00,1.588156e+00
2.633072e-01,7.066632e+00,2.931789e+00
2.633399e-01,2.080816e+00,9.958469e-01
2.633725e-01,5.673701e+00,1.520727e-01
2.634051e-01,2.339180e+00,-1.851333e+00
2.634377e-01,1.393241e+00,2.518800e+00
2.634703e-01,2.716977e+00,4.633825e-01
2.635029e-01,6.350143e+00,-2.402526e+00
2.635356e-01,4.737850e+00,-2.877814e+00
2.635682e-01,3.951244e+00,2.104809e+00
2.636008e-01,7.978162e+00,5.421412e-01
2.636334e-01,1.773520e+00,-2.297367e+00
2.636660e-01,4.687890e+00,-3.044459e+00
2.636986e-01,3.325874e+00,-2.654613e+00
2.637312e-01,2.772691e+00,2.082519e+00
2.637639e-01,6.416958e+00,1.157653e+00
2.637965e-01,3.713436e+00,4.807201e-01
2.638291e-01,4.272395e+00,2.805870e+00
2.638617e-01,4.264053e+00,8.728915e-01
2.638943e-01,6.262342e+00,-2.760048e+00
2.639269e-01,9.166048e+00,-9.618108e-01
2.639596e-01,6.728551e+00,2.718650e+00
2.639922e-01,6.083604e+00,-1.849394e+00
2.640248e-01,3.755828e+00,-2.492169e+00
2.640574e-01,5.727391e+00,-1.372746e-01
2.640900e-01,1.218409e+00,1.924235e+00
2.641226e-01,2.528176e+00,-4.872951e-01
2.641553e-01,5.812602e+00,2.999898e+00
2.641879e-01,8.477477e+00,1.459598e+00
2.642205e-01,4.384773e+00,5.599957e-01
2.642531e-01,6.028844e+00,2.914532e+00
2.642857e-01,3.342125e+00,1.297076e+00
2.643183e-01,6.452530e+00,4.731318e-01
2.643509e-01,7.923925e+00,7.510617e-01
2.643836e-01,5.729928e+00,-1.444536e+00
2.644162e-01,4.502781e+00,2.695307e+00
2.644488e-01,4.983251e+00,-2.921074e+00
2.644814e-01,1.684883e+00,9.791919e-01
2.645140e-01,5.286388e+00,-9.463403e-01
2.645466e-01,4.137709e+00,1.140961e+00
2.645793e-01,3.063797e+00,-2.147973e-01
2.646119e-01,4.905008e+00,-4.204960e-01
2.646445e-01,6.664108e+00,-2.653613e-01
2.646771e-01,4.528203e+00,-1.543830e+00
2.647097e-01,1.813542e+00,-1.811731e+00
2.647423e-01,2.824270e+00,2.152036e+00
2.647750e-01,2.761308e+00,-1.035826e+00
2.648076e-01,3.060163e+00,-1.885923e-01
2.648402e-01,3.652039e+00,2.295507e+00
2.648728e-01,9.162167e-01,2.994067e+00
2.649054e-01,8.940458e+00,1.446873e+00
2.649380e-01,6.217943e+00,2.612776e+00
2.649706e-01,4.241152e+00,4.524904e-01
2.650033e-01,4.448630e+00,2.163068e+00
2.650359e-01,1.326052e+01,1.288064e+00
2.650685e-01,6.040413e+00,3.056911e+00
2.651011e-01,7.811168e+00,1.782435e+00
2.651337e-01,4.860628e+00,9.799896e-01
2.651663e-01,4.481798e+00,-1.933568e+00
2.651990e-01,2.008960e+00,2.518204e+00
2.652316e-01,1.182437e+00,7.777017e-01
2.652642e-01,5.319553e+00,3.361743e-01
2.652968e-01,6.265466e+00,-2.441750e+00
2.653294e-01,4.050082e+00,8.749752e-01
2.653620e-01,4.520647e+00,4.022915e-01
2.653947e-01,2.826079e+00,1.757683e+00
2.654273e-01,5.078422e+00,-1.144471e+00
2.654599e-01,4.645031e+00,2.446199e+00
2.654925e-01,1.229125e+00,8.966185e-01
2.655251e-01,2.590897e+00,-3.814667e-01
2.655577e-01,4.651505e+00,2.280086e+00
2.655903e-01,5.237491e+00,-2.915560e+00
2.656230e-01,6.054885e+00,2.535682e+00
2.656556e-01,3.655664e+00,8.420711e-01
2.656882e-01,9.515943e-01,3.051628e+00
2.657208e-01,4.368143e+00,1.339616e+00
2.657534e-01,1.926324e+00,-2.384895e+00
2.657860e-01,1.353450e+00,3.145518e-01
2.658187e-01,4.068820e+00,-8.644832e-01
2.658513e-01,5.109245e+00,2.756116e+00
2.658839e-01,4.288547e+00,-2.576436e+00
2.659165e-01,7.567190e+00,9.960184e-01
2.659491e-01,1.740005e+00,-2.488902e+00
2.659817e-01,5.807601e+00,1.497607e+00
2.660144e-01,3.441566e+00,7.923565e-01
2.660470e-01,1.572742e+00,-2.545981e+00
2.660796e-01,6.471099e+00,1.390829e+00
2.661122e-01,5.546654e+00,1.692336e+00
2.661448e-01,6.836645e+00,8.980021e-01
2.661774e-01,3.782492e+00,8.525207e-01
2.662100e-01,3.469000e+00,2.742880e+00
2.662427e-01,1.264951e+00,1.143727e+00
2.662753e-01,2.426404e+00,2.968498e-01
2.663079e-01,6.623846e+00,1.858381e+00
2.663405e-01,8.660033e+00,1.241152e+00
2.663731e-01,2.112521e+00,3.097332e+00
2.664057e-01,7.589022e+00,1.171824e+00
2.664384e-01,5.064756e+00,4.660757e-01
2.664710e-01,3.573783e+00,1.994981e+00
2.665036e-01,1.736010e+00,2.357455e+00
2.665362e-01,4.743092e+00,1.129236e+00
2.665688e-01,5.940980e+00,-7.306036e-01
2.666014e-01,2.365435e+00,1.662056e+00
2.666341e-01,3.599985e+00,1.580987e+00
2.666667e-01,2.717498e+00,-1.779426e-01
2.666993e-01,9.318337e+00,1.485109e+00
2.667319e-01,2.185919e+00,1.268349e+00
2.667645e-01,2.017198e+00,-2.763276e+00
2.667971e-01,7.242423e-01,-1.993459e+00
2.668297e-01,5.226058e+00,2.664660e+00
2.668624e-01,6.914432e+00,2.980429e+00
2.668950e-01,3.521795e+00,-2.041241e+00
2.669276e-01,2.811327e+00,1.293788e+00
2.669602e-01,6.460405e+00,8.118119e-01
2.669928e-01,4.594636e+00,1.188018e+00
2.670254e-01,7.047415e+00,2.729987e+00
2.670581e-01,2.332940e+00,1.965765e+00
2.670907e-01,2.068943e+00,3.465581e-01
2.671233e-01,4.820644e+00,-3.106030e+00
2.671559e-01,1.872048e+00,-2.568362e+00
2.671885e-01,5.078590e+00,-1.705673e+00
2.672211e-01,1.397803e+00,1.662984e+00
2.672538e-01,5.603734e+00,-1.316654e+00
2.672864e-01,3.273090e+00,-2.605850e+00
2.673190e-01,6.966319e+00,-1.368716e+00
2.673516e-01,4.297973e+00,1.927785e+00
2.673842e-01,2.881647e+00,2.745439e+00
2.674168e-01,1.078761e+00,-1.561748e+00
2.674494e-01,4.316064e+00,1.872642e+00
2.674821e-01,5.092265e+00,-2.146220e+00
2.675147e-01,3.506468e+00,-1.531899e+00
2.675473e-01,2.612254e+00,-1.176689e+00
2.675799e-01,5.295199e+00,1.602613e+00
2.676125e-01,5.550469e+00,2.589511e+00
2.676451e-01,5.689281e+00,-2.018669e+00
2.676778e-01,5.161205e+00,-2.869232e+00
2.677104e-01,3.556036e+00,-2.058028e+00
2.677430e-01,2.737292e+00,-1.698975e+00
2.677756e-01,2.251443e+00,2.667355e-01
2.678082e-01,2.496216e+00,7.172418e-01
2.678408e-01,6.435438e+00,1.770943e+00
2.678735e-01,5.237971e+00,2.795314e+00
2.679061e-01,3.001504e+00,-1.072821e+00
2.679387e-01,3.836908e+00,-1.178423e-02
2.679713e-01,2.091360e+00,3.346866e-01
2.680039e-01,3.081228e+00,-1.298811e+00
2.680365e-01,4.484507e+00,3.129306e+00
2.680691e-01,4.508130e+00,2.387490e-02
2.681018e-01,4.339965e+00,1.556325e+00
2.681344e-01,2.968247e+00,5.656318e-01
2.681670e-01,3.238612e+00,-1.176707e+00
2.681996e-01,2.102706e+00,1.401896e+00
2.682322e-01,9.790093e+00,-6.468796e-01
2.682648e-01,7.094951e+00,9.701597e-01
2.682975e-01,1.739967e+00,6.412226e-01
2.683301e-01,3.995480e+00,2.659983e+00
2.683627e-01,5.916679e+00,2.756746e+00
2.683953e-01,6.553193e+00,1.864713e+00
2.684279e-01,6.215268e+00,2.586511e+00
2.684605e-01,2.904134e+00,1.847510e+00
2.684932e-01,3.087286e+00,-2.893059e+00
2.685258e-01,8.224860e+00,1.566884e+00
2.685584e-01,3.911011e+00,-1.007745e+00
2.685910e-01,5.445652e+00,1.711322e+00
2.686236e-01,4.749457e+00,2.780000e+00
2.686562e-01,1.839846e+00,2.306501e+00
2.686888e-01,6.237713e+00,-2.383971e+00
2.687215e-01,5.807801e+00,2.560117e+00
2.687541e-01,3.209671e+00,1.993213e+00
2.687867e-01,6.126348e+00,1.439346e+00
2.688193e-01,1.608812e+00,7.378120e-01
2.688519e-01,3.394383e+00,1.335095e+00
2.688845e-01,2.973444e+00,6.579098e-01
2.689172e-01,2.984519e+00,8.732280e-01
2.689498e-01,5.669549e+00,1.929415e+00
2.689824e-01,7.576132e+00,-1.696009e-01
2.690150e-01,6.664286e+00,1.596182e+00
2.690476e-01,9.486615e+00,1.966905e+00
2.690802e-01,7.097276e+00,2.402466e+00
2.691129e-01,7.877061e+00,5.956696e-01
2.691455e-01,3.112441e+00,-8.121630e-01
2.691781e-01,2.948583e+00,-2.369586e+00
2.692107e-01,2.866441e+00,2.191918e+00
2.692433e-01,2.561271e+00,1.137656e+00
2.692759e-01,1.978205e+00,-1.970446e-01
2.693085e-01,5.127242e+00,-4.367423e-01
2.693412e-01,3.778144e+00,2.498683e+00
2.693738e-01,1.432164e+00,-2.556714e+00
2.694064e-01,1.912541e+00,-2.841930e+00
2.694390e-01,2.168588e+00,2.300664e+00
2.694716e-01,2.550303e+00,-1.866796e+00
2.695042e-01,1.507239e+00,1.722832e+00
2.695369e-01,7.411038e+00,1.911187e+00
2.695695e-01,2.370237e+00,-1.758676e+00
2.696021e-01,4.694739e+00,2.225332e+00
2.696347e-01,1.156900e+00,-2.932194e+00
2.696673e-01,1.812873e+00,6.409502e-01
2.696999e-01,2.356631e+00,-2.217751e+00
2.697326e-01,3.393634e+00,-5.116364e-01
2.697652e-01,5.779271e-01,6.998492e-01
2.697978e-01,8.517182e+00,1.537546e+00
2.698304e-01,2.420053e+00,-1.694385e+00
2.698630e-01,2.471387e+00,3.002089e+00
2.698956e-01,8.887088e+00,4.131828e-01
2.699282e-01,3.271737e+00,2.516977e+00
2.699609e-01,3.566835e+00,-2.159488e+00
2.699935e-01,1.844074e+00,1.354792e+00
2.700261e-01,4.948709e+00,2.164601e+00
2.700587e-01,4.899804e+00,-1.478569e+00
2.700913e-01,1.065891e+00,1.933968e+00
2.701239e-01,4.653304e+00,2.394590e+00
2.701566e-01,6.323468e+00,2.261289e+00
2.701892e-01,1.314561e+00,-9.739087e-01
2.702218e-01,5.931036e+00,6.381976e-01
2.702544e-01,2.156254e+00,-2.306757e+00
2.702870e-01,3.723000e+00,1.932919e-01
2.703196e-01,2.430173e+00,1.092370e+00
2.703523e-01,1.956448e+00,2.637441e+00
2.703849e-01,6.272523e+00,1.754544e+00
2.704175e-01,2.022635e+00,-5.343500e-01
2.704501e-01,3.580678e+00,-8.434333e-01
2.704827e-01,5.224646e+00,1.413440e-01
2.705153e-01,4.675346e+00,-2.906588e+00
2.705479e-01,2.263147e+00,1.236573e+00
2.705806e-01,1.768731e+00,-1.026114e+00
2.706132e-01,3.571643e+00,2.196838e+00
2.706458e-01,4.122886e+00,2.710849e+00
2.706784e-01,1.274833e+00,-2.908103e-01
2.707110e-01,1.194001e+00,-1.505397e+00
2.707436e-01,3.311908e+00,2.143019e+00
2.707763e-01,2.226010e+00,-9.325907e-01
2.708089e-01,3.067627e+00,2.631166e+00
2.708415e-01,6.196443e+00,-2.486156e+00
2.708741e-01,5.674833e+00,-2.451706e+00
2.709067e-01,1.356286e+00,1.800795e+00
2.709393e-01,5.090500e+00,2.844205e+00
2.709720e-01,8.391265e+00,-7.371472e-01
2.710046e-01,5.750967e+00,-6.379712e-01
2.710372e-01,9.702709e-01,9.779597e-01
2.710698e-01,3.466078e+00,2.370138e+00
2.711024e-01,1.366403e+00,-1.060113e+00
2.711350e-01,4.328340e+00,-2.574123e+00
2.711676e-01,3.738732e+00,2.973789e+00
2.712003e-01,5.501621e+00,1.920018e+00
2.712329e-01,2.014599e+00,-2.975706e+00
2.712655e-01,7.849242e-01,4.305427e-01
2.712981e-01,5.985086e+00,1.527033e+00
2.713307e-01,6.697086e+00,-1.620193e+00
2.713633e-01,6.225117e+00,2.271141e+00
2.713960e-01,6.010481e+00,1.899361e+00
2.714286e-01,6.224142e+00,1.734691e+00
2.714612e-01,3.442538e+00,1.699633e+00
2.714938e-01,3.772831e+00,-2.320257e+00
2.715264e-01,6.548790e+00,2.117653e+00
2.715590e-01,5.439152e+00,8.905130e-01
2.715917e-01,4.322671e+00,2.368888e+00
2.716243e-01,7.372767e+00,2.575787e+00
2.716569e-01,1.448637e+00,-8.298464e-03
2.716895e-01,5.213391e+00,-2.155643e+00
2.717221e-01,4.143867e+00,-2.229058e+00
2.717547e-01,2.956964e+00,2.507795e+00
2.717873e-01,3.995599e+00,1.424048e+00
2.718200e-01,5.548123e+00,1.649606e+00
2.718526e-01,6.773799e+00,-6.071917e-01
2.718852e-01,5.530523e+00,-4.913742e-01
2.719178e-01,2.084273e+00,3.044664e+00
2.719504e-01,2.646858e+00,2.404512e+00
2.719830e-01,6.144015e+00,-1.681628e+00
2.720157e-01,5.063743e+00,-9.123647e-02
2.720483e-01,3.509043e+00,2.339400e+00
2.720809e-01,2.378245e+00,-1.077945e+00
2.721135e-01,2.535937e+00,-3.003597e+00
2.721461e-01,6.234323e+00,1.753354e+00
2.721787e-01,4.809084e+00,1.977282e+00
2.722114e-01,5.979565e+00,2.117117e+00
2.722440e-01,6.094744e+00,2.579815e+00
2.722766e-01,6.899426e+00,-1.370885e+00
2.723092e-01,7.465563e+00,1.550818e+00
2.723418e-01,9.868113e+00,2.036847e+00
2.723744e-01,3.254861e+00,4.019149e-01
2.724070e-01,5.856038e+00,1.655921e+00
2.724397e-01,5.454067e+00,-3.026416e+00
2.724723e-01,3.917012e+00,1.757079e+00
2.725049e-01,3.236784e+00,-2.600154e+00
2.725375e-01,2.504043e+00,-2.522853e+00
2.725701e-01,2.146826e+00,2.659786e-01
2.726027e-01,5.227596e+00,2.668456e+00
2.726354e-01,3.095478e+00,-1.312924e+00
2.726680e-01,4.098909e+00,-2.793508e+00
2.727006e-01,2.108255e+00,1.661697e+00
2.727332e-01,2.498240e+00,2.012864e-01
2.727658e-01,4.459373e+00,-1.945797e+00
2.727984e-01,3.483404e+00,2.889251e+00
2.728311e-01,5.978014e-01,1.916132e+00
2.728637e-01,7.441613e+00,2.306723e+00
2.728963e-01,9.685271e-01,1.942009e+00
2.729289e-01,1.997151e+00,9.963970e-01
2.729615e-01,2.449495e+00,-9.491280e-01
2.729941e-01,1.061572e+00,7.633525e-01
2.730267e-01,2.580257e+00,1.823285e+00
2.730594e-01,2.256053e+00,-1.766670e+00
2.730920e-01,4.514356e+00,2.111114e+00
2.731246e-01,1.395735e+00,2.233422e+00
2.731572e-01,2.614394e+00,8.157527e-01
2.731898e-01,2.210592e+00,-2.378137e+00
2.732224e-01,7.932063e-01,-9.824745e-01
2.732551e-01,3.550077e+00,-2.231287e+00
2.732877e-01,4.103140e+00,-9.858650e-01
2.733203e-01,1.583132e+00,7.746823e-01
2.733529e-01,3.212589e+00,-2.847104e+00
2.733855e-01,4.537806e+00,2.566991e-01
2.734181e-01,2.252586e+00,2.112998e+00
2.734508e-01,1.724134e+00,-8.274686e-01
2.734834e-01,2.199096e+00,6.094768e-01
2.735160e-01,2.609737e+00,-2.524540e+00
2.735486e-01,6.149186e+00,2.630349e+00
2.735812e-01,2.655357e+00,2.691749e+00
2.736138e-01,5.831900e+00,1.210239e-02
2.736464e-01,3.687100e+00,2.481186e+00
2.736791e-01,4.035745e+00,2.141147e+00
2.737117e-01,5.885500e+00,3.154455e-01
2.737443e-01,3.185888e+00,3.050109e+00
2.737769e-01,3.063677e+00,-2.536087e+00
2.738095e-01,3.849055e+00,2.900658e+00
2.738421e-01,6.300957e+00,2.606346e+00
2.738748e-01,9.175037e+00,3.553069e-01
2.739074e-01,6.052914e+00,-2.590516e+00
2.739400e-01,2.559048e+00,1.372834e+00
2.739726e-01,5.142803e+00,-2.294964e+00
2.740052e-01,5.854761e+00,1.672281e+00
2.740378e-01,3.945366e+00,2.067720e+00
2.740705e-01,1.564671e+00,-2.831687e+00
2.741031e-01,3.912994e+00,-2.820580e+00
2.741357e-01,3.152523e+00,1.181389e+00
2.741683e-01,2.898736e+00,1.559881e+00
2.742009e-01,2.057506e+00,1.248448e+00
2.742335e-01,1.619517e+00,2.537738e-02
2.742661e-01,7.909554e+00,1.983783e+00
2.742988e-01,2.972507e+00,-1.331146e-01
2.743314e-01,7.194475e+00,1.103172e+00
2.743640e-01,2.955892e+00,-2.127726e+00
2.743966e-01,7.157593e+00,2.748007e+00
2.744292e-01,5.195601e+00,-2.537302e+00
2.744618e-01,3.369105e+00,-1.782263e+00
2.744945e-01,3.470469e+00,1.641261e+00
2.745271e-01,3.157786e+00,2.246759e+00
2.745597e-01,6.907458e+00,2.270982e+00
2.745923e-01,4.063369e+00,2.113175e+00
2.746249e-01,7.477111e+00,-3.066554e+00
2.746575e-01,3.595765e+00,1.456206e+00
2.746902e-01,2.134161e+00,-8.954811e-01
2.747228e-01,4.799678e+00,1.596977e+00
2.747554e-01,9.028931e+00,2.186021e+00
2.747880e-01,5.629477e+00,-2.973411e+00
2.748206e-01,1.372631e+00,-2.600044e+00
2.748532e-01,1.607159e+00,1.683526e+00
2.748858e-01,4.558862e+00,2.759753e+00
2.749185e-01,4.542836e+00,7.873951e-01
2.749511e-01,1.898875e+00,5.137016e-01
2.749837e-01,2.653177e+00,-1.993836e+00
2.750163e-01,7.991259e-01,1.684475e+00
2.750489e-01,1.618921e+00,-2.657456e+00
2.750815e-01,9.233294e+00,-1.420858e+00
2.751142e-01,6.272138e+00,-2.036237e+00
2.751468e-01,3.394213e+00,2.750593e+00
2.751794e-01,4.497135e+00,-1.697208e+00
2.752120e-01,6.268675e-01,2.048249e+00
2.752446e-01,3.601224e+00,1.290568e+00
2.752772e-01,2.537309e+00,-2.898777e+00
2.753098e-01,5.917297e+00,1.291870e+00
2.753425e-01,2.557424e+00,7.887068e-01
2.753751e-01,6.542546e+00,1.868581e+00
2.754077e-01,2.819904e+00,8.676531e-01
2.754403e-01,4.338272e+00,3.130773e+00
2.754729e-01,5.131527e+00,-1.156263e+00
2.755055e-01,2.309564e+00,2.380391e+00
2.755382e-01,1.670062e+00,2.760425e+00
2.755708e-01,2.426082e+00,-1.605775e-01
2.756034e-01,1.798071e+00,1.403211e+00
2.756360e-01,3.326473e+00,-2.562867e+00
2.756686e-01,1.831069e+00,-2.774960e+00
2.757012e-01,9.927123e-01,2.562832e+00
2.757339e-01,6.237907e+00,2.444246e+00
2.757665e-01,3.784064e+00,1.431003e+00
2.757991e-01,5.533613e+00,-1.952275e+00
2.758317e-01,6.273130e+00,-2.111820e+00
2.758643e-01,2.126654e+00,2.002000e+00
2.758969e-01,3.753316e+00,-2.697097e+00
2.759295e-01,4.848318e+00,1.626577e+00
2.759622e-01,3.533707e+00,2.204780e+00
2.759948e-01,2.546757e+00,1.225874e+00
2.760274e-01,3.781217e+00,1.559291e+00
2.760600e-01,5.171159e+00,-9.541128e-01
2.760926e-01,4.992492e+00,2.666510e+00
2.761252e-01,5.061746e+00,-2.961010e+00
2.761579e-01,2.961217e+00,7.813433e-01
2.761905e-01,1.488976e+00,2.249391e+00
2.762231e-01,1.029530e+00,-2.496460e+00
2.762557e-01,9.009553e+00,1.722061e+00
2.762883e-01,4.973884e+00,2.308843e+00
2.763209e-01,3.673283e+00,9.269124e-01
2.763536e-01,5.881970e+00,1.368387e+00
2.763862e-01,4.788036e+00,-2.711460e+00
2.764188e-01,5.523683e+00,2.919312e+00
2.764514e-01,6.135067e+00,-2.900217e+00
2.764840e-01,4.584430e+00,2.225454e+00
2.765166e-01,4.820717e+00,1.236555e+00
2.765492e-01,8.914865e+00,-2.988737e+00
2.765819e-01,4.840797e+00,-2.459883e+00
2.766145e-01,2.298096e+00,-2.087058e-01
2.766471e-01,3.248511e+00,-1.437415e+00
2.766797e-01,3.797470e+00,1.261127e+00
2.767123e-01,4.866962e+00,2.293463e+00
2.767449e-01,8.330026e+00,6.428853e-01
2.767776e-01,4.063544e+00,2.320049e+00
2.768102e-01,3.453348e-01,2.532290e+00
2.768428e-01,1.641925e+00,-3.335973e-01
2.768754e-01,3.681882e+00,-2.204075e+00
2.769080e-01,3.307601e+00,2.018227e+00
2.769406e-01,2.915642e+00,1.751225e+00
2.769733e-01,3.244856e+00,-2.051471e-01
2.770059e-01,7.412735e+00,2.587509e+00
2.770385e-01,6.064161e+00,-2.022765e-01
2.770711e-01,2.665987e+00,1.237869e+00
2.771037e-01,4.563594e+00,1.593612e+00
2.771363e-01,5.732297e+00,2.018579e+00
2.771689e-01,7.207476e-01,1.097309e+00
2.772016e-01,3.633124e+00,1.972994e+00
2.772342e-01,6.564453e+00,-2.591440e+00
2.772668e-01,3.812042e+00,1.969941e+00
2.772994e-01,1.170073e+00,1.450285e+00
2.773320e-01,4.724097e+00,-1.877670e+00
2.773646e-01,1.172069e-01,-3.128003e-01
2.773973e-01,1.234298e+00,-1.118641e+00
2.774299e-01,3.231549e+00,-7.930424e-01
2.774625e-01,3.646644e+00,-2.046153e+00
2.774951e-01,1.137043e+00,-2.828661e+00
2.775277e-01,2.405672e+00,2.708928e+00
2.775603e-01,5.533780e+00,2.361318e+00
2.775930e-01,1.573957e+00,-5.110113e-01
2.776256e-01,2.606668e+00,2.104022e+00
2.776582e-01,2.523168e+00,-2.632611e+00
2.776908e-01,1.508335e+00,1.514098e+00
2.777234e-01,3.681421e+00,2.039975e+00
2.777560e-01,2.068884e+00,-1.684256e+00
2.777886e-01,2.235239e+00,-2.568677e+00
2.778213e-01,3.994038e+00,-1.216393e+00
2.778539e-01,4.783836e+00,3.131504e+00
2.778865e-01,5.293309e+00,2.930583e+00
2.779191e-01,8.118285e+00,2.311594e+00
2.779517e-01,5.034270e+00,2.113596e+00
2.779843e-01,8.223934e-01,-1.103815e+00
2.780170e-01,2.499854e+00,-1.204807e+00
2.780496e-01,2.694820e+00,2.767014e+00
2.780822e-01,8.327409e+00,2.513380e+00
2.781148e-01,6.126639e+00,-1.250964e+00
2.781474e-01,1.819926e-01,-1.501257e+00
2.781800e-01,3.607105e-01,-2.940568e+00
2.782127e-01,4.232427e+00,6.536968e-01
2.782453e-01,5.121660e-01,-2.441706e+00
2.782779e-01,5.642087e+00,2.405777e+00
2.783105e-01,1.698990e+00,1.930013e+00
2.783431e-01,5.664584e+00,1.841488e+00
2.783757e-01,2.822025e+00,6.087252e-01
2.784083e-01,4.685163e+00,6.523690e-01
2.784410e-01,2.122899e+00,2.009391e+00
2.784736e-01,8.958134e-01,2.155106e+00
2.785062e-01,1.360665e+00,-2.319241e+00
2.785388e-01,3.517596e+00,2.262907e+00
2.785714e-01,2.268165e+00,1.656905e+00
2.786040e-01,4.568495e+00,2.054512e+00
2.786367e-01,4.261337e+00,-2.714449e+00
2.786693e-01,2.291141e+00,-1.382260e+00
2.787019e-01,5.685150e+00,1.762507e+00
2.787345e-01,4.847539e+00,-2.849164e+00
2.787671e-01,5.813533e+00,-2.817486e+00
2.787997e-01,5.094287e+00,-2.848858e-01
2.788324e-01,3.140169e+00,1.698274e+00
2.788650e-01,4.816303e+00,5.870062e-01
2.788976e-01,1.860856e+00,-1.374482e+00
2.789302e-01,4.174096e+00,2.488282e+00
2.789628e-01,2.327233e+00,2.966577e+00
2.789954e-01,5.407173e+00,2.937873e+00
2.790280e-01,5.137718e+00,2.790433e+00
2.790607e-01,4.477280e+00,2.980064e+00
2.790933e-01,3.338307e+00,-3.119132e+00
2.791259e-01,6.994754e+00,-1.665964e+00
2.791585e-01,2.728688e+00,-8.781579e-01
2.791911e-01,2.795179e+00,-1.149938e+00
2.792237e-01,1.955255e+00,-8.393927e-02
2.792564e-01,5.683842e+00,-3.090524e+00
2.792890e-01,3.864820e+00,1.557501e+00
2.793216e-01,2.437385e+00,-8.425882e-01
2.793542e-01,5.252489e+00,-5.793335e-01
2.793868e-01,7.098498e-01,2.026637e+00
2.794194e-01,7.026364e-01,-2.204052e+00
2.794521e-01,2.729141e+00,7.648834e-01
2.794847e-01,3.079775e+00,-1.475475e+00
