Frequency,Amplitude,Phase
2.458904e-01,7.074439e-01,2.548706e+00
2.459527e-01,6.925535e-01,2.897091e+00
2.460149e-01,5.169781e-01,1.802232e+00
2.460772e-01,9.022107e-01,1.326734e+00
2.461395e-01,6.443655e-01,2.099059e+00
2.462017e-01,7.410028e-01,-2.30E+00
2.462640e-01,1.811073e-01,2.625694e+00
2.463263e-01,4.406319e-01,2.363370e+00
2.463885e-01,9.356449e-01,2.275439e+00
2.464508e-01,8.335333e-01,-2.98E+00
2.465131e-01,7.360581e-01,1.894801e+00
2.465753e-01,7.660707e-01,-2.24E+00
2.466376e-01,7.902635e-01,2.832413e+00
2.466999e-01,9.326988e-01,2.012867e+00
2.467621e-01,4.956277e-01,3.075210e+00
2.468244e-01,7.130229e-01,2.856571e+00
2.468867e-01,1.180169e+00,2.917032e+00
2.469489e-01,3.871846e-01,2.498338e+00
2.470112e-01,9.020267e-01,-3.08E+00
2.470735e-01,1.580432e+00,2.253374e+00
2.471357e-01,3.654548e-01,4.996986e-01
2.471980e-01,1.361284e+00,2.434211e+00
2.472603e-01,1.147392e+00,2.568906e+00
2.473225e-01,1.091731e+00,2.502822e+00
2.473848e-01,5.236508e-01,8.532449e-01
2.474471e-01,1.361110e+00,2.306361e+00
2.475093e-01,1.099811e+00,3.081074e+00
2.475716e-01,1.406538e+00,2.104543e+00
2.476339e-01,2.548924e-01,-3.61E-01
2.476961e-01,1.000564e+00,1.940993e+00
2.477584e-01,1.010235e+00,2.379329e+00
2.478207e-01,5.968570e-01,1.910802e+00
2.478829e-01,1.581070e+00,2.611854e+00
2.479452e-01,5.693402e-01,9.719826e-01
2.480075e-01,9.339540e-01,1.063336e+00
2.480697e-01,5.710844e-01,1.947773e+00
2.481320e-01,1.238294e+00,1.472692e+00
2.481943e-01,1.338709e+00,5.365309e-01
2.482565e-01,3.747012e-01,3.050588e+00
2.483188e-01,8.384198e-01,2.374558e+00
2.483811e-01,5.498699e-01,1.524993e+00
2.484433e-01,1.074933e+00,9.351813e-01
2.485056e-01,4.400977e-01,-1.40E+00
2.485679e-01,7.932876e-01,3.092895e+00
2.486301e-01,7.857374e-01,2.535067e+00
2.486924e-01,9.914124e-01,2.169695e+00
2.487547e-01,7.578161e-01,3.012255e+00
2.488169e-01,7.124231e-01,2.077078e+00
2.488792e-01,5.268748e-02,3.100225e+00
2.489415e-01,5.802979e-01,1.870092e+00
2.490037e-01,6.731384e-01,-2.35E+00
2.490660e-01,1.236252e+00,2.049355e+00
2.491283e-01,7.861273e-01,1.123153e+00
2.491905e-01,5.881194e-01,-2.32E+00
2.492528e-01,3.721021e-01,2.315045e+00
2.493151e-01,6.578811e-01,7.917149e-01
2.493773e-01,7.038956e-01,2.747717e+00
2.494396e-01,5.448014e-01,-2.10E+00
2.495019e-01,2.402070e-01,1.730458e+00
2.495641e-01,8.527236e-01,1.810318e+00
2.496264e-01,8.840978e-01,2.204889e+00
2.496887e-01,4.615920e-01,2.597541e+00
2.497509e-01,5.742841e-01,3.104676e+00
2.498132e-01,1.179667e+00,1.697686e+00
2.498755e-01,4.147831e-01,-3.07E+00
2.499377e-01,4.272684e-01,2.405343e+00
2.500000e-01,1.170250e+00,-2.70E+00
2.500623e-01,1.056076e+00,2.685625e+00
2.501245e-01,8.981888e-01,2.403680e+00
2.501868e-01,1.001930e+00,-3.14E+00
2.502491e-01,1.297170e+00,2.827950e+00
2.503113e-01,1.057831e+00,1.813161e+00
2.503736e-01,9.492940e-01,2.314884e+00
2.504359e-01,9.071597e-01,1.612853e+00
2.504981e-01,1.072661e+00,2.205923e+00
2.505604e-01,5.979471e-01,2.524216e+00
2.506227e-01,6.302688e-01,2.981138e+00
2.506849e-01,8.615035e-01,2.226355e+00
2.507472e-01,2.888548e-01,-1.24E+00
2.508095e-01,9.906500e-01,2.572103e+00
2.508717e-01,2.773439e-01,-3.11E+00
2.509340e-01,6.772163e-01,2.782609e+00
2.509963e-01,9.773714e-01,2.236755e+00
2.510585e-01,3.382704e-01,-2.68E+00
2.511208e-01,1.119133e+00,2.209570e+00
2.511831e-01,1.601694e+00,1.531218e+00
2.512453e-01,8.658071e-01,2.106986e+00
2.513076e-01,9.610984e-01,1.787792e+00
2.513699e-01,1.105113e+00,5.902989e-01
2.514321e-01,7.970739e-01,2.468607e+00
2.514944e-01,6.666572e-01,2.128826e+00
2.515567e-01,2.777573e-01,1.496117e+00
2.516189e-01,4.817631e-01,9.386887e-01
2.516812e-01,1.303093e+00,2.467369e+00
2.517435e-01,2.048902e-01,2.042091e+00
2.518057e-01,8.406257e-01,3.014042e+00
2.518680e-01,1.256661e+00,1.675094e+00
2.519303e-01,2.645687e-01,1.680516e+00
2.519925e-01,2.175026e-01,2.835557e+00
2.520548e-01,2.855468e-01,-3.12E+00
2.521171e-01,1.661518e+00,2.740571e+00
2.521793e-01,7.303913e-01,1.694180e+00
2.522416e-01,7.635750e-01,2.905198e+00
2.523039e-01,1.823311e+00,1.849105e+00
2.523661e-01,5.677946e-01,3.109593e+00
2.524284e-01,9.910521e-01,1.448073e+00
2.524907e-01,7.290902e-01,-2.12E+00
2.525529e-01,1.017697e+00,2.943920e+00
2.526152e-01,3.585845e-01,1.622377e+00
2.526775e-01,1.360061e+00,1.774922e+00
2.527397e-01,4.548559e-01,6.065274e-01
2.528020e-01,6.528504e-01,-3.13E+00
2.528643e-01,5.804527e-01,2.423635e+00
2.529265e-01,5.536803e-01,-2.89E+00
2.529888e-01,5.991982e-01,1.734464e+00
2.530511e-01,2.777746e-01,9.910289e-01
2.531133e-01,5.731229e-01,2.908820e+00
2.531756e-01,1.434979e+00,1.783452e+00
2.532379e-01,4.369522e-01,3.117442e-01
2.533001e-01,2.346489e-01,-1.86E+00
2.533624e-01,1.270916e+00,9.628835e-01
2.534247e-01,8.736556e-01,2.801665e+00
2.534869e-01,9.045300e-01,1.790288e+00
2.535492e-01,1.104619e+00,1.168757e+00
2.536115e-01,5.922549e-01,2.423053e+00
2.536737e-01,1.023542e+00,2.150434e+00
2.537360e-01,4.617772e-01,1.513105e+00
2.537983e-01,5.029153e-01,1.666655e+00
2.538605e-01,6.839224e-01,1.484558e+00
2.539228e-01,3.361432e-01,2.321719e+00
2.539851e-01,8.364496e-01,-2.71E+00
2.540473e-01,7.155200e-01,1.235267e+00
2.541096e-01,1.173696e+00,2.640650e+00
2.541719e-01,3.939998e-01,1.639239e+00
2.542341e-01,1.123650e+00,-2.69E+00
2.542964e-01,1.159557e+00,2.054090e+00
2.543587e-01,7.610347e-01,9.276852e-01
2.544209e-01,2.733418e-01,2.497949e+00
2.544832e-01,3.095506e-01,-2.92E+00
2.545455e-01,1.050094e+00,2.303134e+00
2.546077e-01,3.064260e-01,2.900918e+00
2.546700e-01,3.100124e-01,3.059369e+00
2.547323e-01,7.878725e-01,1.905012e+00
2.547945e-01,4.754340e-01,2.575545e+00
2.548568e-01,1.033622e+00,1.468851e+00
2.549191e-01,5.087334e-01,2.746934e+00
2.549813e-01,1.198338e+00,2.398026e+00
2.550436e-01,5.752140e-01,1.095239e+00
2.551059e-01,9.826794e-01,2.828401e+00
2.551681e-01,8.412969e-01,1.665598e+00
2.552304e-01,2.133926e-01,1.595327e+00
2.552927e-01,1.214277e+00,1.510808e+00
2.553549e-01,4.041386e-01,1.717650e+00
2.554172e-01,4.586187e-01,2.396866e+00
2.554795e-01,8.727425e-01,1.689834e+00
2.555417e-01,7.718049e-01,6.062671e-01
2.556040e-01,5.462293e-01,-6.90E-01
2.556663e-01,6.418736e-01,2.037801e+00
2.557285e-01,7.081092e-01,2.613295e+00
2.557908e-01,4.748930e-01,2.130013e+00
2.558531e-01,3.785479e-01,2.861885e+00
2.559153e-01,2.587816e-01,-3.00E+00
2.559776e-01,9.719555e-01,2.739136e+00
2.560399e-01,4.802204e-01,-2.73E+00
2.561021e-01,2.724186e-01,-2.99E+00
2.561644e-01,2.570202e-01,1.971191e+00
2.562267e-01,1.812911e-01,4.564974e-01
2.562889e-01,6.765534e-01,-1.37E+00
2.563512e-01,1.107015e-01,1.553828e+00
2.564134e-01,8.595652e-01,-3.08E+00
2.564757e-01,7.760681e-01,-3.07E+00
2.565380e-01,9.734726e-01,2.895515e+00
2.566002e-01,1.082817e+00,2.867153e+00
2.566625e-01,3.599173e-01,-1.62E-01
2.567248e-01,1.104393e+00,-2.94E+00
2.567870e-01,1.142209e+00,2.268364e+00
2.568493e-01,1.405997e+00,2.421834e+00
2.569116e-01,1.186353e+00,1.917346e+00
2.569738e-01,1.078975e+00,2.616751e+00
2.570361e-01,9.898583e-01,1.292252e+00
2.570984e-01,1.190782e+00,1.891547e+00
2.571606e-01,3.790663e-01,6.457369e-01
2.572229e-01,9.844681e-01,1.663163e+00
2.572852e-01,1.595039e-01,-2.37E+00
2.573474e-01,6.009344e-01,2.903045e+00
2.574097e-01,7.748250e-01,2.403997e+00
2.574720e-01,6.276709e-01,2.835825e+00
2.575342e-01,4.516718e-01,2.644531e+00
2.575965e-01,1.067545e+00,-2.50E+00
2.576588e-01,1.559742e+00,2.298236e+00
2.577210e-01,8.146540e-01,2.316868e+00
2.577833e-01,1.083630e+00,1.450996e+00
2.578456e-01,1.230860e+00,1.804634e+00
2.579078e-01,6.557558e-01,2.725648e+00
2.579701e-01,5.223770e-01,2.490104e+00
2.580324e-01,4.739512e-01,1.086374e+00
2.580946e-01,4.812444e-01,2.340967e+00
2.581569e-01,3.189098e-01,-2.56E+00
2.582192e-01,4.395178e-01,2.707162e+00
2.582814e-01,6.819027e-01,2.074074e+00
2.583437e-01,7.726523e-01,2.039247e+00
2.584060e-01,1.140524e+00,2.865918e+00
2.584682e-01,8.719822e-01,1.599771e+00
2.585305e-01,6.768273e-01,2.724785e+00
2.585928e-01,1.451654e+00,1.317225e+00
2.586550e-01,6.265406e-02,-2.95E+00
2.587173e-01,7.715708e-01,1.415896e+00
2.587796e-01,2.942855e-01,-1.06E+00
2.588418e-01,5.789466e-01,2.090452e+00
2.589041e-01,6.652968e-01,2.234160e+00
2.589664e-01,6.108058e-01,3.007362e+00
2.590286e-01,6.261769e-01,3.051529e+00
2.590909e-01,4.900929e-01,2.101630e+00
2.591532e-01,3.523209e-01,1.753608e+00
2.592154e-01,4.277248e-01,2.120996e+00
2.592777e-01,6.066090e-01,-2.89E+00
2.593400e-01,9.183027e-01,2.215034e+00
2.594022e-01,9.179056e-01,2.547326e+00
2.594645e-01,8.159637e-01,1.485505e+00
2.595268e-01,9.928371e-01,-2.53E+00
2.595890e-01,1.049668e+00,2.502871e+00
2.596513e-01,7.956361e-01,1.363453e+00
2.597136e-01,5.588429e-01,6.746175e-01
2.597758e-01,2.603449e-02,3.079204e+00
2.598381e-01,1.166016e+00,-3.10E+00
2.599004e-01,1.006370e+00,2.586760e+00
2.599626e-01,1.127605e+00,2.755616e+00
2.600249e-01,1.093760e+00,1.374549e+00
2.600872e-01,4.265787e-01,2.165234e+00
2.601494e-01,9.588547e-01,2.180138e+00
2.602117e-01,5.142425e-01,1.706552e+00
2.602740e-01,1.081130e+00,9.580573e-01
2.603362e-01,2.406395e-01,6.388296e-01
2.603985e-01,4.338054e-01,1.567707e+00
2.604608e-01,7.995900e-01,1.226548e+00
2.605230e-01,6.126773e-01,6.269189e-01
2.605853e-01,2.845892e-01,9.343074e-01
2.606476e-01,5.583742e-01,-2.46E+00
2.607098e-01,1.538271e-01,-2.92E+00
2.607721e-01,9.104027e-01,2.788639e+00
2.608344e-01,8.502176e-01,-2.75E+00
2.608966e-01,1.296725e+00,2.761905e+00
2.609589e-01,2.378066e-01,1.683206e+00
2.610212e-01,1.032587e+00,2.367685e+00
2.610834e-01,5.957181e-01,1.004871e+00
2.611457e-01,5.825103e-01,2.539704e-01
2.612080e-01,3.478336e-01,1.682488e+00
2.612702e-01,1.698542e-01,2.718288e+00
2.613325e-01,4.966341e-01,-1.23E+00
2.613948e-01,3.195841e-01,-1.63E+00
2.614570e-01,2.514402e-01,2.889543e+00
2.615193e-01,8.906829e-01,2.492688e+00
2.615816e-01,2.829090e-01,2.280030e+00
2.616438e-01,7.711657e-01,-2.64E+00
2.617061e-01,7.321291e-01,1.738783e+00
2.617684e-01,8.524733e-01,-3.13E+00
2.618306e-01,1.319584e+00,2.697324e+00
2.618929e-01,8.135140e-01,1.741074e+00
2.619552e-01,4.910263e-01,1.341804e+00
2.620174e-01,8.140962e-01,-2.11E+00
2.620797e-01,7.860776e-01,2.280308e+00
2.621420e-01,8.587971e-01,1.642456e+00
2.622042e-01,4.027272e-01,2.130826e+00
2.622665e-01,1.036912e+00,2.447349e+00
2.623288e-01,1.506388e-01,1.005475e+00
2.623910e-01,4.533330e-01,1.174343e+00
2.624533e-01,9.254294e-01,3.022897e+00
2.625156e-01,9.788419e-01,2.188183e+00
2.625778e-01,5.187219e-01,2.761132e+00
2.626401e-01,9.782011e-01,1.703589e+00
2.627024e-01,7.204572e-01,1.981402e+00
2.627646e-01,5.492686e-01,2.612422e+00
2.628269e-01,8.215641e-01,2.926366e+00
2.628892e-01,1.068614e-01,1.488494e+00
2.629514e-01,8.824821e-01,2.599852e+00
2.630137e-01,3.933822e-01,-1.91E+00
2.630760e-01,9.040916e-01,2.608757e+00
2.631382e-01,1.250024e+00,-3.08E+00
2.632005e-01,7.841044e-01,2.150317e+00
2.632628e-01,5.260120e-01,2.884608e+00
2.633250e-01,3.949680e-01,-2.84E+00
2.633873e-01,8.645693e-01,2.365067e+00
2.634496e-01,2.455094e-01,-2.87E+00
2.635118e-01,5.607894e-01,2.369810e+00
2.635741e-01,8.851715e-01,2.041195e+00
2.636364e-01,9.834131e-01,1.987305e+00
2.636986e-01,5.940124e-01,1.614847e+00
2.637609e-01,5.651030e-01,1.949783e+00
2.638232e-01,5.006738e-01,9.396825e-02
2.638854e-01,5.657393e-01,1.855189e+00
2.639477e-01,3.314339e-01,-1.26E+00
2.640100e-01,2.957087e-01,-2.24E+00
2.640722e-01,1.535683e-01,1.851467e+00
2.641345e-01,4.027120e-01,3.018279e+00
2.641968e-01,5.820060e-01,1.938692e+00
2.642590e-01,5.111921e-01,3.104480e+00
2.643213e-01,8.481504e-01,2.730078e+00
2.643836e-01,7.289944e-01,1.144367e+00
2.644458e-01,8.598237e-01,2.247497e+00
2.645081e-01,7.111886e-01,3.127980e+00
2.645704e-01,5.475437e-01,1.891528e+00
2.646326e-01,3.089000e-01,2.645152e+00
2.646949e-01,8.890108e-01,3.059363e+00
2.647572e-01,3.192147e-01,4.343378e-01
2.648194e-01,2.828813e-01,-3.11E+00
2.648817e-01,4.308821e-01,-2.96E+00
2.649440e-01,5.695150e-01,1.953543e+00
2.650062e-01,2.278780e-01,1.547479e+00
2.650685e-01,8.726839e-01,2.601432e+00
2.651308e-01,8.068072e-01,3.060771e+00
2.651930e-01,1.356655e+00,1.934363e+00
2.652553e-01,7.606761e-01,3.058236e+00
2.653176e-01,7.221833e-01,1.317464e+00
2.653798e-01,3.590423e-01,1.888498e+00
2.654421e-01,5.921402e-01,1.433093e+00
2.655044e-01,4.480961e-01,-1.98E+00
2.655666e-01,7.854392e-01,1.905446e+00
2.656289e-01,6.958638e-01,7.823082e-01
2.656912e-01,1.058183e-01,1.999594e+00
2.657534e-01,6.980442e-01,2.653103e+00
2.658157e-01,5.171473e-01,-2.98E+00
2.658780e-01,7.491101e-01,2.764033e+00
2.659402e-01,6.431941e-01,2.206973e+00
2.660025e-01,9.021468e-01,2.336671e+00
2.660648e-01,4.094546e-01,1.511924e+00
2.661270e-01,1.073603e-01,2.125522e+00
2.661893e-01,3.069536e-01,8.699458e-01
2.662516e-01,1.635712e+00,2.290471e+00
2.663138e-01,4.485908e-01,1.282966e+00
2.663761e-01,2.970849e-01,-2.02E+00
2.664384e-01,2.789220e-01,8.854177e-01
2.665006e-01,7.398049e-01,1.413648e+00
2.665629e-01,4.559380e-01,2.985811e+00
2.666252e-01,9.463454e-01,2.082407e+00
2.666874e-01,1.088649e+00,-3.08E+00
2.667497e-01,7.635252e-01,2.048793e+00
2.668120e-01,1.832187e-01,2.958245e+00
2.668742e-01,8.049335e-01,1.790657e+00
2.669365e-01,1.010552e+00,5.378932e-01
2.669988e-01,5.242870e-01,2.565477e+00
2.670610e-01,6.383819e-01,-2.16E+00
2.671233e-01,2.235271e-01,1.895585e+00
2.671856e-01,1.096103e+00,8.026551e-01
2.672478e-01,4.263685e-01,-1.68E+00
2.673101e-01,2.611538e-01,-2.73E+00
2.673724e-01,3.295355e-01,2.623338e+00
2.674346e-01,1.730921e-01,-1.51E+00
2.674969e-01,9.393699e-01,2.227090e+00
2.675592e-01,1.494211e+00,2.868570e+00
2.676214e-01,8.447783e-01,2.463743e+00
2.676837e-01,1.080739e+00,2.374613e+00
2.677460e-01,1.052980e+00,1.831135e+00
2.678082e-01,3.801596e-01,1.496107e+00
2.678705e-01,4.009154e-01,-9.95E-01
2.679328e-01,2.299195e-01,2.592472e+00
2.679950e-01,5.037927e-01,-2.55E+00
2.680573e-01,4.131091e-01,1.841111e+00
2.681196e-01,8.081200e-01,-2.11E+00
2.681818e-01,1.091793e+00,-2.70E+00
2.682441e-01,4.950691e-01,2.913803e+00
2.683064e-01,5.677627e-01,2.396373e+00
2.683686e-01,5.219969e-01,2.785789e+00
2.684309e-01,9.278594e-01,2.298401e+00
2.684932e-01,7.342720e-01,2.306004e+00
2.685554e-01,5.747721e-01,2.671214e+00
2.686177e-01,7.877674e-01,8.607517e-01
2.686800e-01,6.686311e-01,-3.06E+00
2.687422e-01,3.553842e-01,-1.80E+00
2.688045e-01,8.904037e-01,1.970219e+00
2.688667e-01,1.660435e-01,-6.83E-01
2.689290e-01,1.052116e+00,3.078770e+00
2.689913e-01,4.495595e-01,-2.88E+00
2.690535e-01,8.179956e-01,-2.49E+00
2.691158e-01,1.083920e+00,3.033775e+00
2.691781e-01,6.623244e-01,2.153780e+00
2.692403e-01,7.251198e-01,3.016479e+00
2.693026e-01,6.606703e-01,1.227487e+00
2.693649e-01,3.811706e-01,2.579585e+00
2.694271e-01,9.082988e-01,1.515341e+00
2.694894e-01,1.421734e+00,1.541558e+00
2.695517e-01,9.017463e-03,-1.85E+00
2.696139e-01,7.134094e-01,6.819927e-01
2.696762e-01,6.427282e-01,1.335608e+00
2.697385e-01,2.702827e-01,7.420736e-01
2.698007e-01,3.331009e-01,-6.57E-01
2.698630e-01,2.256167e-01,8.396546e-01
2.699253e-01,4.411311e-01,2.050466e+00
2.699875e-01,7.331019e-01,2.589494e+00
2.700498e-01,8.171463e-01,1.908698e+00
2.701121e-01,6.610555e-01,2.967064e+00
2.701743e-01,5.962765e-01,2.595877e+00
2.702366e-01,1.241744e+00,2.326633e+00
2.702989e-01,1.380419e+00,1.539104e+00
2.703611e-01,1.053054e+00,2.325907e+00
2.704234e-01,3.925594e-01,2.056871e+00
2.704857e-01,6.354316e-01,2.475614e+00
2.705479e-01,9.098553e-02,4.159299e-01
2.706102e-01,8.309188e-01,2.193096e+00
2.706725e-01,6.814617e-01,1.891780e+00
2.707347e-01,1.055177e+00,2.224707e+00
2.707970e-01,8.511719e-01,-2.68E+00
2.708593e-01,1.252464e+00,2.669712e+00
2.709215e-01,1.226859e+00,2.191209e+00
2.709838e-01,1.036685e+00,1.250131e+00
2.710461e-01,9.219360e-01,1.688825e+00
2.711083e-01,5.305067e-01,5.685936e-01
2.711706e-01,2.787172e-01,1.645960e+00
2.712329e-01,7.231739e-01,-7.08E-01
2.712951e-01,8.700423e-01,2.203913e+00
2.713574e-01,7.000230e-01,1.556631e+00
2.714197e-01,6.630588e-01,8.531758e-01
2.714819e-01,4.807967e-01,-2.56E+00
2.715442e-01,6.834344e-01,2.187485e+00
2.716065e-01,1.435774e-01,1.469178e+00
2.716687e-01,4.991486e-01,2.247076e+00
2.717310e-01,5.032710e-01,-3.04E-02
2.717933e-01,1.426735e+00,-2.85E+00
2.718555e-01,1.038719e+00,2.156828e+00
2.719178e-01,8.145689e-01,2.223417e+00
2.719801e-01,5.976206e-01,1.432472e+00
2.720423e-01,7.061408e-01,7.605270e-02
2.721046e-01,1.144146e-01,1.491291e+00
2.721669e-01,1.299797e+00,2.407100e+00
2.722291e-01,3.983598e-01,2.249803e+00
2.722914e-01,1.091030e+00,1.801873e+00
2.723537e-01,5.719547e-01,2.721761e+00
2.724159e-01,7.564584e-01,2.643866e+00
2.724782e-01,1.013700e+00,2.203838e+00
2.725405e-01,7.509584e-01,1.479768e-01
2.726027e-01,1.016191e+00,1.835257e+00
2.726650e-01,1.482869e+00,2.112420e+00
2.727273e-01,4.235236e-01,1.104706e+00
2.727895e-01,8.389672e-01,1.417064e+00
2.728518e-01,5.193071e-01,1.953565e+00
2.729141e-01,2.493523e-01,1.785109e+00
2.729763e-01,1.838814e-01,1.249673e+00
2.730386e-01,6.220688e-02,-1.26E-01
2.731009e-01,1.255026e-01,-8.96E-02
2.731631e-01,3.675467e-01,1.944980e+00
2.732254e-01,4.212437e-01,1.887532e+00
2.732877e-01,7.827125e-01,1.592284e+00
2.733499e-01,9.887625e-01,1.781622e+00
2.734122e-01,6.316729e-01,1.678083e-01
2.734745e-01,4.949803e-02,-1.56E+00
2.735367e-01,7.382525e-01,2.183245e+00
2.735990e-01,1.345558e-01,1.972363e+00
2.736613e-01,3.384068e-01,3.086014e+00
2.737235e-01,2.259762e-01,-1.89E+00
2.737858e-01,9.159117e-01,2.291387e+00
2.738481e-01,8.046372e-01,2.725024e+00
2.739103e-01,1.138363e+00,3.007012e+00
2.739726e-01,7.542044e-01,-3.11E+00
2.740349e-01,7.035611e-01,1.843298e+00
2.740971e-01,8.949896e-01,2.380080e+00
2.741594e-01,8.407149e-01,1.965252e+00
2.742217e-01,1.055936e+00,2.447059e+00
2.742839e-01,1.065410e+00,1.261845e+00
2.743462e-01,2.031096e-01,-1.28E+00
2.744085e-01,2.894888e-01,3.636137e-01
2.744707e-01,4.471002e-01,1.857557e+00
2.745330e-01,4.297478e-01,-4.40E-01
2.745953e-01,1.539238e-01,3.059990e+00
2.746575e-01,7.607809e-01,2.366959e+00
2.747198e-01,5.833224e-01,2.242199e+00
2.747821e-01,7.673732e-01,2.322938e+00
2.748443e-01,2.925390e-01,-9.07E-01
2.749066e-01,1.066038e+00,2.556419e+00
2.749689e-01,5.955053e-01,2.045420e+00
2.750311e-01,1.227626e+00,2.884632e+00
2.750934e-01,7.792310e-01,1.503668e+00
2.751557e-01,3.913558e-01,-2.23E+00
2.752179e-01,8.756056e-01,2.464924e+00
2.752802e-01,7.620293e-01,1.890197e+00
2.753425e-01,3.581233e-01,2.082832e+00
2.754047e-01,6.030913e-01,-3.06E+00
2.754670e-01,8.796196e-01,2.257141e+00
2.755293e-01,6.511578e-01,1.823948e+00
2.755915e-01,2.163553e-01,2.913610e+00
2.756538e-01,5.932431e-01,-2.80E+00
2.757161e-01,5.278251e-01,1.636105e+00
2.757783e-01,1.078446e+00,2.341963e+00
2.758406e-01,1.148390e+00,1.931236e+00
2.759029e-01,7.785532e-01,1.511225e+00
2.759651e-01,2.506658e-01,4.559313e-02
2.760274e-01,3.437039e-01,-1.28E+00
2.760897e-01,3.993176e-01,1.373099e+00
2.761519e-01,2.284670e-01,2.325531e+00
2.762142e-01,9.491138e-01,2.342135e+00
2.762765e-01,2.805221e-01,-2.71E+00
2.763387e-01,6.498970e-01,2.581932e+00
2.764010e-01,3.912220e-01,1.118235e+00
2.764633e-01,8.244122e-01,1.706879e+00
2.765255e-01,5.753158e-01,-1.95E+00
2.765878e-01,2.324960e-01,-2.99E+00
2.766501e-01,8.456451e-01,2.735220e+00
2.767123e-01,1.173194e+00,2.657297e+00
2.767746e-01,1.057642e+00,1.194790e+00
2.768369e-01,1.029774e+00,1.875973e+00
2.768991e-01,4.928619e-01,-7.17E-01
2.769614e-01,6.208441e-01,2.040166e+00
2.770237e-01,1.690047e-01,1.284923e+00
2.770859e-01,4.741072e-01,2.353192e+00
2.771482e-01,2.100014e-01,-2.36E+00
2.772105e-01,2.251781e-01,1.403377e+00
2.772727e-01,8.097715e-03,1.352007e+00
2.773350e-01,8.654482e-01,2.733119e+00
2.773973e-01,2.551620e-01,2.491823e-01
2.774595e-01,9.056820e-01,-2.95E+00
2.775218e-01,7.377976e-01,-2.95E+00
2.775841e-01,5.217311e-01,2.344360e+00
2.776463e-01,2.046617e+00,2.147282e+00
2.777086e-01,7.740258e-01,1.051628e+00
2.777709e-01,4.787911e-01,-6.97E-01
2.778331e-01,8.211874e-01,1.814618e+00
2.778954e-01,9.527618e-02,4.261198e-01
2.779577e-01,4.477586e-01,1.768341e+00
2.780199e-01,5.498399e-01,1.429737e+00
2.780822e-01,7.392586e-01,-2.85E+00
2.781445e-01,1.088781e-01,1.551197e+00
2.782067e-01,6.482282e-01,2.665543e+00
2.782690e-01,2.409057e-01,3.045645e+00
2.783313e-01,1.054960e+00,2.173347e+00
2.783935e-01,5.098373e-01,1.713596e+00
2.784558e-01,8.390360e-01,1.606162e+00
2.785181e-01,6.855040e-01,2.920465e+00
2.785803e-01,2.443994e-01,2.855449e+00
2.786426e-01,3.872963e-01,1.731522e+00
2.787049e-01,6.891644e-01,1.584263e+00
2.787671e-01,5.043427e-01,-2.67E+00
2.788294e-01,7.769241e-01,3.121259e+00
2.788917e-01,1.328583e+00,2.485324e+00
2.789539e-01,5.265379e-01,1.606145e+00
2.790162e-01,2.215511e-01,1.962968e+00
2.790785e-01,6.896582e-01,3.068795e+00
2.791407e-01,1.226240e+00,-2.97E+00
2.792030e-01,1.116203e+00,2.526264e+00
2.792653e-01,1.620383e+00,2.034800e+00
2.793275e-01,6.599902e-01,7.880672e-01
2.793898e-01,3.039640e-01,2.598100e+00
2.794521e-01,3.415439e-01,2.389562e+00
2.795143e-01,4.918084e-01,2.399490e+00
2.795766e-01,6.120376e-01,2.389416e+00
2.796389e-01,4.074353e-01,1.026022e+00
2.797011e-01,1.335121e+00,3.015326e+00
2.797634e-01,8.153061e-01,8.944045e-01
2.798257e-01,8.902898e-01,2.216830e+00
2.798879e-01,4.417554e-01,3.128479e+00
2.799502e-01,6.685486e-01,2.929395e+00
2.800125e-01,1.353707e+00,1.825892e+00
2.800747e-01,4.682538e-01,1.143755e+00
2.801370e-01,4.297501e-01,-3.02E+00
2.801993e-01,4.559140e-01,3.025170e+00
2.802615e-01,9.314989e-01,2.352035e+00
2.803238e-01,7.711739e-01,1.791812e+00
2.803861e-01,6.820826e-01,2.184115e+00
2.804483e-01,8.674044e-01,8.261308e-01
2.805106e-01,8.946581e-01,-2.06E+00
2.805729e-01,9.733887e-01,2.417959e+00
2.806351e-01,5.527514e-01,2.439852e+00
2.806974e-01,4.538370e-01,2.638801e+00
2.807597e-01,6.940689e-01,8.170662e-01
2.808219e-01,8.012142e-01,1.991758e+00
2.808842e-01,4.384630e-01,-4.47E-01
2.809465e-01,6.394476e-01,2.209711e+00
2.810087e-01,5.159763e-01,-2.72E+00
2.810710e-01,6.088420e-01,2.182965e+00
2.811333e-01,6.289837e-01,1.971638e+00
2.811955e-01,8.755532e-01,1.536239e+00
2.812578e-01,6.121866e-01,2.547967e+00
2.813200e-01,4.874220e-01,2.376639e+00
2.813823e-01,9.103351e-01,9.636980e-01
2.814446e-01,1.274372e-01,2.383696e+00
2.815068e-01,2.298615e-01,2.044962e+00
2.815691e-01,6.982185e-01,1.873808e+00
2.816314e-01,3.632271e-01,1.634838e+00
2.816936e-01,2.116275e-01,1.482383e+00
2.817559e-01,3.610692e-01,-2.82E+00
2.818182e-01,5.957165e-01,2.660888e+00
2.818804e-01,6.115632e-01,2.461375e+00
2.819427e-01,3.459002e-01,1.193172e+00
2.820050e-01,4.442187e-01,-3.12E+00
2.820672e-01,7.997521e-01,2.205760e+00
