Frequency,Amplitude,Phase
2.685258e-01,0,1.566884e+00
2.685584e-01,0,-1.01E+00
2.685910e-01,0,1.711322e+00
2.686236e-01,0,2.780000e+00
2.686562e-01,0,2.306501e+00
2.686888e-01,0,-2.38E+00
2.687215e-01,0,2.560117e+00
2.687541e-01,0,1.993213e+00
2.687867e-01,0,1.439346e+00
2.688193e-01,0,7.378120e-01
2.688519e-01,0,1.335095e+00
2.688845e-01,0,6.579098e-01
2.689172e-01,0,8.732280e-01
2.689498e-01,0,1.929415e+00
2.689824e-01,0,-1.70E-01
2.690150e-01,0,1.596182e+00
2.690476e-01,0,1.966905e+00
2.690802e-01,0,2.402466e+00
2.691129e-01,0,5.956696e-01
2.691455e-01,0,-8.12E-01
2.691781e-01,0,-2.37E+00
2.692107e-01,0,2.191918e+00
2.692433e-01,0,1.137656e+00
2.692759e-01,0,-1.97E-01
2.693085e-01,0,-4.37E-01
2.693412e-01,0,2.498683e+00
2.693738e-01,0,-2.56E+00
2.694064e-01,0,-2.84E+00
2.694390e-01,0,2.300664e+00
2.694716e-01,0,-1.87E+00
2.695042e-01,0,1.722832e+00
2.695369e-01,0,1.911187e+00
2.695695e-01,0,-1.76E+00
2.696021e-01,0,2.225332e+00
2.696347e-01,0,-2.93E+00
2.696673e-01,0,6.409502e-01
2.696999e-01,0,-2.22E+00
2.697326e-01,0,-5.12E-01
2.697652e-01,0,6.998492e-01
2.697978e-01,0,1.537546e+00
2.698304e-01,0,-1.69E+00
2.698630e-01,0,3.002089e+00
2.698956e-01,0,4.131828e-01
2.699282e-01,0,2.516977e+00
2.699609e-01,0,-2.16E+00
2.699935e-01,0,1.354792e+00
2.700261e-01,0,2.164601e+00
2.700587e-01,0,-1.48E+00
2.700913e-01,0,1.933968e+00
2.701239e-01,0,2.394590e+00
2.701566e-01,0,2.261289e+00
2.701892e-01,0,-9.74E-01
2.702218e-01,0,6.381976e-01
2.702544e-01,0,-2.31E+00
2.702870e-01,0,1.932919e-01
2.703196e-01,0,1.092370e+00
2.703523e-01,0,2.637441e+00
2.703849e-01,0,1.754544e+00
2.704175e-01,0,-5.34E-01
2.704501e-01,0,-8.43E-01
2.704827e-01,0,1.413440e-01
2.705153e-01,0,-2.91E+00
2.705479e-01,0,1.236573e+00
2.705806e-01,0,-1.03E+00
2.706132e-01,0,2.196838e+00
2.706458e-01,0,2.710849e+00
2.706784e-01,0,-2.91E-01
2.707110e-01,0,-1.51E+00
2.707436e-01,0,2.143019e+00
2.707763e-01,0,-9.33E-01
2.708089e-01,0,2.631166e+00
2.708415e-01,0,-2.49E+00
2.708741e-01,0,-2.45E+00
2.709067e-01,0,1.800795e+00
2.709393e-01,0,2.844205e+00
2.709720e-01,0,-7.37E-01
2.710046e-01,0,-6.38E-01
2.710372e-01,0,9.779597e-01
2.710698e-01,0,2.370138e+00
2.711024e-01,0,-1.06E+00
2.711350e-01,0,-2.57E+00
2.711676e-01,0,2.973789e+00
2.712003e-01,0,1.920018e+00
2.712329e-01,0,-2.98E+00
2.712655e-01,0,4.305427e-01
2.712981e-01,0,1.527033e+00
2.713307e-01,0,-1.62E+00
2.713633e-01,0,2.271141e+00
2.713960e-01,0,1.899361e+00
2.714286e-01,0,1.734691e+00
2.714612e-01,0,1.699633e+00
2.714938e-01,0,-2.32E+00
2.715264e-01,0,2.117653e+00
2.715590e-01,0,8.905130e-01
2.715917e-01,0,2.368888e+00
2.716243e-01,0,2.575787e+00
2.716569e-01,0,-8.30E-03
2.716895e-01,0,-2.16E+00
2.717221e-01,0,-2.23E+00
2.717547e-01,0,2.507795e+00
2.717873e-01,0,1.424048e+00
2.718200e-01,0,1.649606e+00
2.718526e-01,0,-6.07E-01
2.718852e-01,0,-4.91E-01
2.719178e-01,0,3.044664e+00
2.719504e-01,0,2.404512e+00
2.719830e-01,0,-1.68E+00
2.720157e-01,0,-9.12E-02
2.720483e-01,0,2.339400e+00
2.720809e-01,0,-1.08E+00
2.721135e-01,0,-3.00E+00
2.721461e-01,0,1.753354e+00
2.721787e-01,0,1.977282e+00
2.722114e-01,0,2.117117e+00
2.722440e-01,0,2.579815e+00
2.722766e-01,0,-1.37E+00
2.723092e-01,0,1.550818e+00
2.723418e-01,0,2.036847e+00
2.723744e-01,0,4.019149e-01
2.724070e-01,0,1.655921e+00
2.724397e-01,0,-3.03E+00
2.724723e-01,0,1.757079e+00
2.725049e-01,0,-2.60E+00
2.725375e-01,0,-2.52E+00
2.725701e-01,0,2.659786e-01
2.726027e-01,0,2.668456e+00
2.726354e-01,0,-1.31E+00
2.726680e-01,0,-2.79E+00
2.727006e-01,0,1.661697e+00
2.727332e-01,0,2.012864e-01
2.727658e-01,0,-1.95E+00
2.727984e-01,0,2.889251e+00
2.728311e-01,0,1.916132e+00
2.728637e-01,0,2.306723e+00
2.728963e-01,0,1.942009e+00
2.729289e-01,0,9.963970e-01
2.729615e-01,0,-9.49E-01
2.729941e-01,0,7.633525e-01
2.730267e-01,0,1.823285e+00
2.730594e-01,0,-1.77E+00
2.730920e-01,0,2.111114e+00
2.731246e-01,0,2.233422e+00
2.731572e-01,0,8.157527e-01
2.731898e-01,0,-2.38E+00
2.732224e-01,0,-9.82E-01
2.732551e-01,0,-2.23E+00
2.732877e-01,0,-9.86E-01
2.733203e-01,0,7.746823e-01
2.733529e-01,0,-2.85E+00
2.733855e-01,0,2.566991e-01
2.734181e-01,0,2.112998e+00
2.734508e-01,0,-8.27E-01
2.734834e-01,0,6.094768e-01
2.735160e-01,0,-2.52E+00
2.735486e-01,0,2.630349e+00
2.735812e-01,0,2.691749e+00
2.736138e-01,0,1.210239e-02
2.736464e-01,0,2.481186e+00
2.736791e-01,0,2.141147e+00
2.737117e-01,0,3.154455e-01
2.737443e-01,0,3.050109e+00
2.737769e-01,0,-2.54E+00
2.738095e-01,0,2.900658e+00
2.738421e-01,0,2.606346e+00
2.738748e-01,0,3.553069e-01
2.739074e-01,0,-2.59E+00
2.739400e-01,0,1.372834e+00
2.739726e-01,0,-2.29E+00
2.740052e-01,0,1.672281e+00
2.740378e-01,0,2.067720e+00
2.740705e-01,0,-2.83E+00
2.741031e-01,0,-2.82E+00
2.741357e-01,0,1.181389e+00
2.741683e-01,0,1.559881e+00
2.742009e-01,0,1.248448e+00
2.742335e-01,0,2.537738e-02
2.742661e-01,0,1.983783e+00
2.742988e-01,0,-1.33E-01
2.743314e-01,0,1.103172e+00
2.743640e-01,0,-2.13E+00
2.743966e-01,0,2.748007e+00
2.744292e-01,0,-2.54E+00
2.744618e-01,0,-1.78E+00
2.744945e-01,0,1.641261e+00
2.745271e-01,0,2.246759e+00
2.745597e-01,0,2.270982e+00
2.745923e-01,0,2.113175e+00
2.746249e-01,0,-3.07E+00
2.746575e-01,0,1.456206e+00
2.746902e-01,0,-8.95E-01
2.747228e-01,0,1.596977e+00
2.747554e-01,0,2.186021e+00
2.747880e-01,0,-2.97E+00
2.748206e-01,0,-2.60E+00
2.748532e-01,0,1.683526e+00
2.748858e-01,0,2.759753e+00
2.749185e-01,0,7.873951e-01
2.749511e-01,0,5.137016e-01
2.749837e-01,0,-1.99E+00
2.750163e-01,0,1.684475e+00
2.750489e-01,0,-2.66E+00
2.750815e-01,0,-1.42E+00
2.751142e-01,0,-2.04E+00
2.751468e-01,0,2.750593e+00
2.751794e-01,0,-1.70E+00
2.752120e-01,0,2.048249e+00
2.752446e-01,0,1.290568e+00
2.752772e-01,0,-2.90E+00
2.753098e-01,0,1.291870e+00
2.753425e-01,0,7.887068e-01
2.753751e-01,0,1.868581e+00
2.754077e-01,0,8.676531e-01
2.754403e-01,0,3.130773e+00
2.754729e-01,0,-1.16E+00
2.755055e-01,0,2.380391e+00
2.755382e-01,0,2.760425e+00
2.755708e-01,0,-1.61E-01
2.756034e-01,0,1.403211e+00
2.756360e-01,0,-2.56E+00
2.756686e-01,0,-2.77E+00
2.757012e-01,0,2.562832e+00
2.757339e-01,0,2.444246e+00
2.757665e-01,0,1.431003e+00
2.757991e-01,0,-1.95E+00
2.758317e-01,0,-2.11E+00
2.758643e-01,0,2.002000e+00
2.758969e-01,0,-2.70E+00
2.759295e-01,0,1.626577e+00
2.759622e-01,0,2.204780e+00
2.759948e-01,0,1.225874e+00
2.760274e-01,0,1.559291e+00
2.760600e-01,0,-9.54E-01
2.760926e-01,0,2.666510e+00
2.761252e-01,0,-2.96E+00
2.761579e-01,0,7.813433e-01
2.761905e-01,0,2.249391e+00
2.762231e-01,0,-2.50E+00
2.762557e-01,0,1.722061e+00
2.762883e-01,0,2.308843e+00
2.763209e-01,0,9.269124e-01
2.763536e-01,0,1.368387e+00
2.763862e-01,0,-2.71E+00
2.764188e-01,0,2.919312e+00
2.764514e-01,0,-2.90E+00
2.764840e-01,0,2.225454e+00
2.765166e-01,0,1.236555e+00
2.765492e-01,0,-2.99E+00
2.765819e-01,0,-2.46E+00
2.766145e-01,0,-2.09E-01
2.766471e-01,0,-1.44E+00
2.766797e-01,0,1.261127e+00
2.767123e-01,0,2.293463e+00
2.767449e-01,0,6.428853e-01
2.767776e-01,0,2.320049e+00
2.768102e-01,0,2.532290e+00
2.768428e-01,0,-3.34E-01
2.768754e-01,0,-2.20E+00
2.769080e-01,0,2.018227e+00
2.769406e-01,0,1.751225e+00
2.769733e-01,0,-2.05E-01
2.770059e-01,0,2.587509e+00
2.770385e-01,0,-2.02E-01
2.770711e-01,0,1.237869e+00
2.771037e-01,0,1.593612e+00
2.771363e-01,0,2.018579e+00
2.771689e-01,0,1.097309e+00
2.772016e-01,0,1.972994e+00
2.772342e-01,0,-2.59E+00
2.772668e-01,0,1.969941e+00
2.772994e-01,0,1.450285e+00
2.773320e-01,0,-1.88E+00
2.773646e-01,0,-3.13E-01
2.773973e-01,0,-1.12E+00
2.774299e-01,0,-7.93E-01
2.774625e-01,0,-2.05E+00
2.774951e-01,0,-2.83E+00
2.775277e-01,0,2.708928e+00
2.775603e-01,0,2.361318e+00
2.775930e-01,0,-5.11E-01
2.776256e-01,0,2.104022e+00
2.776582e-01,0,-2.63E+00
2.776908e-01,0,1.514098e+00
2.777234e-01,0,2.039975e+00
2.777560e-01,0,-1.68E+00
2.777886e-01,0,-2.57E+00
2.778213e-01,0,-1.22E+00
2.778539e-01,0,3.131504e+00
2.778865e-01,0,2.930583e+00
2.779191e-01,0,2.311594e+00
2.779517e-01,0,2.113596e+00
2.779843e-01,0,-1.10E+00
2.780170e-01,0,-1.20E+00
2.780496e-01,0,2.767014e+00
2.780822e-01,0,2.513380e+00
2.781148e-01,0,-1.25E+00
2.781474e-01,0,-1.50E+00
2.781800e-01,0,-2.94E+00
2.782127e-01,0,6.536968e-01
2.782453e-01,0,-2.44E+00
2.782779e-01,0,2.405777e+00
2.783105e-01,0,1.930013e+00
2.783431e-01,0,1.841488e+00
2.783757e-01,0,6.087252e-01
2.784083e-01,0,6.523690e-01
2.784410e-01,0,2.009391e+00
2.784736e-01,0,2.155106e+00
2.785062e-01,0,-2.32E+00
2.785388e-01,0,2.262907e+00
2.785714e-01,0,1.656905e+00
2.786040e-01,0,2.054512e+00
2.786367e-01,0,-2.71E+00
2.786693e-01,0,-1.38E+00
2.787019e-01,0,1.762507e+00
2.787345e-01,0,-2.85E+00
2.787671e-01,0,-2.82E+00
2.787997e-01,0,-2.85E-01
2.788324e-01,0,1.698274e+00
2.788650e-01,0,5.870062e-01
2.788976e-01,0,-1.37E+00
2.789302e-01,0,2.488282e+00
2.789628e-01,0,2.966577e+00
2.789954e-01,0,2.937873e+00
2.790280e-01,0,2.790433e+00
2.790607e-01,0,2.980064e+00
2.790933e-01,0,-3.12E+00
2.791259e-01,0,-1.67E+00
2.791585e-01,0,-8.78E-01
2.791911e-01,0,-1.15E+00
2.792237e-01,0,-8.39E-02
2.792564e-01,0,-3.09E+00
2.792890e-01,0,1.557501e+00
2.793216e-01,0,-8.43E-01
2.793542e-01,0,-5.79E-01
2.793868e-01,0,2.026637e+00
2.794194e-01,0,-2.20E+00
2.794521e-01,0,7.648834e-01
2.794847e-01,0,-1.48E+00
2.795173e-01,0,1.512451e+00
2.795499e-01,0,-2.39E+00
2.795825e-01,0,-2.27E+00
2.796151e-01,0,2.810098e+00
2.796477e-01,0,-2.43E+00
2.796804e-01,0,-1.06E+00
2.797130e-01,0,-1.26E+00
2.797456e-01,0,2.803253e+00
2.797782e-01,0,1.714506e+00
2.798108e-01,0,-2.76E+00
2.798434e-01,0,-2.82E+00
2.798761e-01,0,1.847070e+00
2.799087e-01,0,2.903857e+00
2.799413e-01,0,2.051187e+00
2.799739e-01,0,1.055324e+00
2.800065e-01,0,-2.26E+00
2.800391e-01,0,9.494227e-01
2.800718e-01,0,2.040359e+00
2.801044e-01,0,1.936623e-01
2.801370e-01,0,4.847888e-02
2.801696e-01,0,3.099102e+00
2.802022e-01,0,2.966221e+00
2.802348e-01,0,2.392305e+00
2.802674e-01,0,2.272867e+00
2.803001e-01,0,-1.77E+00
2.803327e-01,0,1.662745e+00
2.803653e-01,0,2.060509e+00
2.803979e-01,0,2.660584e+00
2.804305e-01,0,6.598194e-01
2.804631e-01,0,1.913603e+00
2.804958e-01,0,-2.42E+00
2.805284e-01,0,9.225888e-01
2.805610e-01,0,2.810829e+00
2.805936e-01,0,8.181803e-01
2.806262e-01,0,-3.01E+00
2.806588e-01,0,3.568412e-01
2.806915e-01,0,6.894989e-02
2.807241e-01,0,3.524164e-01
2.807567e-01,0,-3.13E+00
2.807893e-01,0,2.425448e+00
2.808219e-01,0,9.753808e-01
2.808545e-01,0,1.814594e+00
2.808871e-01,0,1.580163e+00
2.809198e-01,0,1.943054e+00
2.809524e-01,0,-6.49E-01
2.809850e-01,0,1.373203e+00
2.810176e-01,0,-2.70E+00
2.810502e-01,0,-1.91E+00
2.810828e-01,0,2.687072e+00
2.811155e-01,0,1.685949e+00
2.811481e-01,0,-2.99E+00
2.811807e-01,0,-1.76E+00
2.812133e-01,0,-1.76E+00
2.812459e-01,0,-1.06E+00
2.812785e-01,0,3.129042e+00
2.813112e-01,0,-4.07E-01
2.813438e-01,0,-1.89E+00
2.813764e-01,0,-2.24E+00
2.814090e-01,0,-1.00E+00
2.814416e-01,0,2.806276e+00
2.814742e-01,0,-1.61E+00
2.815068e-01,0,2.264104e+00
2.815395e-01,0,-2.55E+00
2.815721e-01,0,-2.07E+00
2.816047e-01,0,2.426740e+00
2.816373e-01,0,2.281773e+00
2.816699e-01,0,1.499335e+00
2.817025e-01,0,-2.57E+00
2.817352e-01,0,2.765106e+00
2.817678e-01,0,-1.87E+00
2.818004e-01,0,1.933415e+00
2.818330e-01,0,-2.93E+00
2.818656e-01,0,1.939583e+00
2.818982e-01,0,1.072892e+00
2.819309e-01,0,1.863784e+00
2.819635e-01,0,1.687338e+00
2.819961e-01,0,2.022810e+00
2.820287e-01,0,1.235969e+00
2.820613e-01,0,-1.82E+00
2.820939e-01,0,1.258345e+00
2.821265e-01,0,-2.14E+00
2.821592e-01,0,2.421416e+00
2.821918e-01,0,-2.62E+00
2.822244e-01,0,2.799402e+00
2.822570e-01,0,1.296340e+00
2.822896e-01,0,-2.91E-01
2.823222e-01,0,1.920720e+00
2.823549e-01,0,1.303582e+00
2.823875e-01,0,2.992600e+00
2.824201e-01,0,2.468091e+00
2.824527e-01,0,1.152252e+00
2.824853e-01,0,3.048265e+00
2.825179e-01,0,2.014067e+00
2.825506e-01,0,-7.55E-01
2.825832e-01,0,-2.16E-01
2.826158e-01,0,1.252934e+00
2.826484e-01,0,1.471701e+00
2.826810e-01,0,2.296394e+00
2.827136e-01,0,-1.16E+00
2.827462e-01,0,2.573760e+00
2.827789e-01,0,3.194373e-01
2.828115e-01,0,-3.07E+00
2.828441e-01,0,-3.22E-01
2.828767e-01,0,1.803216e+00
2.829093e-01,0,1.906193e+00
2.829419e-01,0,8.359357e-01
2.829746e-01,0,1.600495e+00
2.830072e-01,0,3.042583e+00
2.830398e-01,0,-2.63E+00
2.830724e-01,0,1.868727e+00
2.831050e-01,0,2.720208e+00
2.831376e-01,0,2.425990e+00
2.831703e-01,0,3.047173e+00
2.832029e-01,0,1.695993e+00
2.832355e-01,0,-3.05E+00
2.832681e-01,0,1.494643e+00
2.833007e-01,0,2.185228e+00
2.833333e-01,0,1.291790e+00
2.833659e-01,0,-1.45E+00
2.833986e-01,0,5.412975e-02
2.834312e-01,0,-2.00E+00
2.834638e-01,0,-1.49E+00
2.834964e-01,0,1.507147e+00
2.835290e-01,0,-4.82E-01
2.835616e-01,0,2.051408e+00
2.835943e-01,0,-2.44E+00
2.836269e-01,0,-1.56E+00
2.836595e-01,0,1.999219e+00
2.836921e-01,0,-2.16E-01
2.837247e-01,0,4.307075e-01
2.837573e-01,0,2.036490e+00
2.837900e-01,0,1.399802e+00
2.838226e-01,0,3.362280e-01
2.838552e-01,0,2.711457e+00
2.838878e-01,0,1.026502e+00
2.839204e-01,0,1.060877e+00
2.839530e-01,0,1.657539e+00
2.839856e-01,0,-1.23E+00
2.840183e-01,0,-2.00E+00
2.840509e-01,0,-3.04E+00
2.840835e-01,0,-3.02E+00
2.841161e-01,0,1.916329e+00
2.841487e-01,0,-2.57E+00
2.841813e-01,0,1.923088e+00
2.842140e-01,0,-4.81E-01
2.842466e-01,0,-2.63E+00
2.842792e-01,0,1.628165e+00
2.843118e-01,0,2.689190e+00
2.843444e-01,0,9.188853e-01
2.843770e-01,0,1.642039e+00
2.844097e-01,0,3.024723e+00
2.844423e-01,0,5.769581e-01
2.844749e-01,0,-2.68E+00
2.845075e-01,0,1.781491e+00
2.845401e-01,0,2.916228e+00
2.845727e-01,0,-2.33E-01
2.846053e-01,0,-1.47E+00
2.846380e-01,0,2.874890e+00
2.846706e-01,0,2.115827e+00
2.847032e-01,0,1.516546e+00
2.847358e-01,0,1.260666e+00
2.847684e-01,0,1.496574e+00
2.848010e-01,0,-1.33E+00
2.848337e-01,0,1.126836e+00
2.848663e-01,0,-2.24E+00
2.848989e-01,0,-7.44E-01
2.849315e-01,0,2.654704e+00
2.849641e-01,0,1.974724e+00
2.849967e-01,0,5.085419e-02
2.850294e-01,0,2.043944e+00
2.850620e-01,0,1.325851e+00
2.850946e-01,0,2.769005e+00
2.851272e-01,0,-2.73E+00
2.851598e-01,0,-1.47E+00
2.851924e-01,0,-2.21E+00
2.852250e-01,0,-2.88E+00
2.852577e-01,0,-1.30E+00
2.852903e-01,0,-2.72E+00
2.853229e-01,0,-2.93E+00
2.853555e-01,0,2.098325e+00
2.853881e-01,0,1.049554e+00
2.854207e-01,0,4.621273e-01
2.854534e-01,0,-1.42E+00
2.854860e-01,0,1.009476e+00
2.855186e-01,0,2.348676e+00
2.855512e-01,0,1.454784e+00
2.855838e-01,0,9.784980e-01
2.856164e-01,0,-2.79E+00
2.856491e-01,0,1.441131e+00
2.856817e-01,0,-1.58E+00
2.857143e-01,0,-1.88E-01
2.857469e-01,0,1.849920e+00
2.857795e-01,0,-8.89E-01
2.858121e-01,0,4.399011e-01
2.858447e-01,0,3.072385e+00
2.858774e-01,0,-1.65E+00
2.859100e-01,0,1.176686e+00
2.859426e-01,0,2.567305e+00
2.859752e-01,0,1.457635e+00
2.860078e-01,0,-5.78E-01
2.860404e-01,0,-1.79E+00
2.860731e-01,0,9.789083e-01
2.861057e-01,0,6.079106e-02
2.861383e-01,0,2.161448e+00
2.861709e-01,0,2.463064e+00
2.862035e-01,0,1.917889e+00
2.862361e-01,0,1.150114e+00
2.862688e-01,0,2.352960e+00
2.863014e-01,0,2.284486e+00
2.863340e-01,0,1.903008e+00
2.863666e-01,0,2.179684e+00
2.863992e-01,0,3.269560e-01
2.864318e-01,0,-2.13E+00
2.864644e-01,0,-1.31E+00
2.864971e-01,0,1.554670e+00
2.865297e-01,0,-1.60E+00
2.865623e-01,0,2.891969e+00
2.865949e-01,0,-1.35E+00
2.866275e-01,0,2.913290e+00
2.866601e-01,0,1.724782e+00
2.866928e-01,0,-2.53E+00
2.867254e-01,0,2.497451e+00
2.867580e-01,0,-7.14E-01
2.867906e-01,0,-8.12E-02
2.868232e-01,0,-2.34E+00
2.868558e-01,0,-2.86E-01
2.868885e-01,0,-1.50E+00
2.869211e-01,0,9.303388e-01
2.869537e-01,0,1.873939e+00
2.869863e-01,0,-2.42E+00
2.870189e-01,0,1.167884e+00
2.870515e-01,0,-1.29E+00
2.870841e-01,0,1.836071e+00
2.871168e-01,0,7.380695e-01
2.871494e-01,0,-2.84E+00
2.871820e-01,0,-3.32E-01
2.872146e-01,0,-1.86E+00
2.872472e-01,0,2.122059e+00
2.872798e-01,0,-5.37E-01
2.873125e-01,0,8.515318e-01
2.873451e-01,0,8.927548e-01
2.873777e-01,0,-1.06E+00
2.874103e-01,0,2.334411e+00
2.874429e-01,0,-2.26E+00
2.874755e-01,0,2.459506e+00
2.875082e-01,0,-2.81E-01
2.875408e-01,0,-1.36E+00
2.875734e-01,0,2.646514e+00
2.876060e-01,0,9.236623e-01
2.876386e-01,0,4.893866e-02
2.876712e-01,0,2.501583e+00
2.877038e-01,0,1.990922e-01
2.877365e-01,0,1.561180e+00
2.877691e-01,0,8.778438e-01
2.878017e-01,0,2.470981e+00
2.878343e-01,0,-2.94E+00
2.878669e-01,0,2.914981e-01
2.878995e-01,0,-2.66E+00
2.879322e-01,0,-2.44E+00
2.879648e-01,0,-7.12E-01
2.879974e-01,0,3.019700e+00
2.880300e-01,0,-2.29E+00
2.880626e-01,0,1.629746e+00
2.880952e-01,0,-2.98E+00
2.881279e-01,0,-1.92E+00
2.881605e-01,0,-1.76E+00
2.881931e-01,0,-2.47E+00
2.882257e-01,0,2.410771e+00
2.882583e-01,0,2.605235e+00
2.882909e-01,0,2.716831e+00
2.883235e-01,0,-1.60E+00
2.883562e-01,0,1.774440e+00
2.883888e-01,0,7.257645e-01
2.884214e-01,0,2.241928e+00
2.884540e-01,0,-1.54E+00
2.884866e-01,0,-1.84E-01
2.885192e-01,0,2.197385e+00
2.885519e-01,0,1.761742e+00
2.885845e-01,0,2.608867e+00
2.886171e-01,0,2.345170e+00
2.886497e-01,0,-1.44E+00
2.886823e-01,0,-1.24E-02
2.887149e-01,0,-1.62E+00
2.887476e-01,0,2.741645e-01
2.887802e-01,0,-2.66E+00
2.888128e-01,0,-1.91E+00
2.888454e-01,0,-1.98E+00
2.888780e-01,0,-2.24E+00
2.889106e-01,0,1.271177e+00
2.889432e-01,0,-2.78E-01
2.889759e-01,0,1.712248e+00
2.890085e-01,0,-2.69E+00
2.890411e-01,0,-2.33E+00
2.890737e-01,0,2.241330e+00
2.891063e-01,0,9.874302e-01
2.891389e-01,0,5.738141e-01
2.891716e-01,0,1.486048e+00
2.892042e-01,0,9.266687e-01
2.892368e-01,0,-2.17E+00
2.892694e-01,0,7.491406e-01
2.893020e-01,0,4.677409e-01
2.893346e-01,0,6.913687e-01
2.893673e-01,0,3.018733e+00
2.893999e-01,0,1.618051e+00
2.894325e-01,0,1.443935e+00
2.894651e-01,0,1.838942e+00
2.894977e-01,0,8.995884e-01
2.895303e-01,0,-2.43E+00
2.895629e-01,0,2.201878e-01
2.895956e-01,0,3.077476e+00
2.896282e-01,0,1.757979e+00
2.896608e-01,0,2.250980e+00
2.896934e-01,0,-2.08E+00
2.897260e-01,0,1.271077e+00
2.897586e-01,0,-3.11E+00
2.897913e-01,0,8.271594e-01
2.898239e-01,0,1.104408e+00
2.898565e-01,0,3.093106e+00
2.898891e-01,0,1.609041e+00
2.899217e-01,0,1.175532e+00
2.899543e-01,0,-2.80E+00
2.899870e-01,0,1.554902e+00
2.900196e-01,0,2.863712e+00
2.900522e-01,0,7.306875e-01
2.900848e-01,0,9.404117e-01
2.901174e-01,0,2.356578e+00
2.901500e-01,0,2.082974e+00
2.901826e-01,0,1.441087e+00
2.902153e-01,0,-2.86E+00
2.902479e-01,0,-5.15E-01
2.902805e-01,0,1.170060e+00
2.903131e-01,0,2.815497e+00
2.903457e-01,0,-1.93E+00
2.903783e-01,0,1.773130e+00
2.904110e-01,0,-3.12E+00
2.904436e-01,0,2.826319e+00
2.904762e-01,0,-9.06E-01
2.905088e-01,0,-2.82E+00
2.905414e-01,0,-2.69E+00
2.905740e-01,0,2.486415e+00
2.906067e-01,0,1.940459e+00
2.906393e-01,0,1.256640e+00
2.906719e-01,0,2.988543e+00
2.907045e-01,0,-2.38E+00
2.907371e-01,0,-2.24E+00
2.907697e-01,0,-8.80E-01
2.908023e-01,0,7.561169e-01
2.908350e-01,0,3.008582e+00
2.908676e-01,0,1.353229e+00
2.909002e-01,0,1.915634e+00
2.909328e-01,0,-7.03E-01
2.909654e-01,0,1.911072e+00
2.909980e-01,0,2.044414e+00
2.910307e-01,0,-2.36E+00
2.910633e-01,0,-1.63E-01
2.910959e-01,0,-2.02E+00
2.911285e-01,0,6.909860e-01
2.911611e-01,0,-1.10E+00
2.911937e-01,0,-2.09E+00
2.912264e-01,0,-7.97E-01
2.912590e-01,0,7.555156e-02
2.912916e-01,0,3.042571e+00
2.913242e-01,0,6.012970e-01
2.913568e-01,0,-4.61E-01
2.913894e-01,0,1.506733e-01
2.914220e-01,0,2.070699e+00
2.914547e-01,0,7.331655e-01
2.914873e-01,0,-7.21E-01
2.915199e-01,0,2.692748e+00
2.915525e-01,0,-8.28E-01
2.915851e-01,0,3.046228e+00
2.916177e-01,0,-5.06E-01
2.916504e-01,0,2.429170e+00
2.916830e-01,0,3.269597e-01
2.917156e-01,0,6.620252e-02
2.917482e-01,0,2.465495e+00
2.917808e-01,0,1.374226e+00
2.918134e-01,0,1.813145e+00
2.918461e-01,0,2.700582e+00
2.918787e-01,0,1.139084e+00
2.919113e-01,0,1.886735e+00
2.919439e-01,0,-2.66E+00
2.919765e-01,0,2.418079e+00
2.920091e-01,0,2.119223e+00
2.920417e-01,0,3.837985e-01
2.920744e-01,0,-1.82E+00
2.921070e-01,0,3.851710e-03
2.921396e-01,0,2.096387e+00
2.921722e-01,0,1.648560e+00
2.922048e-01,0,-2.30E+00
2.922374e-01,0,-2.64E-01
2.922701e-01,0,-9.85E-01
2.923027e-01,0,2.725840e+00
2.923353e-01,0,-9.51E-01
2.923679e-01,0,2.404446e+00
2.924005e-01,0,2.442902e+00
2.924331e-01,0,2.880763e-01
2.924658e-01,0,-2.25E+00
2.924984e-01,0,1.535616e+00
2.925310e-01,0,-1.87E+00
2.925636e-01,0,1.608934e+00
2.925962e-01,0,2.759974e+00
2.926288e-01,0,2.993252e+00
2.926614e-01,0,2.128332e+00
2.926941e-01,0,-1.63E-01
2.927267e-01,0,2.666034e+00
2.927593e-01,0,2.407220e+00
2.927919e-01,0,-5.28E-01
2.928245e-01,0,1.234890e+00
2.928571e-01,0,2.229555e+00
2.928898e-01,0,6.016420e-02
2.929224e-01,0,-1.53E+00
2.929550e-01,0,2.962630e+00
2.929876e-01,0,2.392078e+00
2.930202e-01,0,1.504722e+00
2.930528e-01,0,1.982198e+00
2.930855e-01,0,2.453393e+00
2.931181e-01,0,2.272839e+00
2.931507e-01,0,2.882274e+00
2.931833e-01,0,2.701558e+00
2.932159e-01,0,-2.69E+00
2.932485e-01,0,-1.83E-01
2.932811e-01,0,-1.60E+00
2.933138e-01,0,6.193589e-01
2.933464e-01,0,-1.56E+00
2.933790e-01,0,-2.87E+00
2.934116e-01,0,2.002936e+00
2.934442e-01,0,-4.28E-01
2.934768e-01,0,-4.41E-03
2.935095e-01,0,1.984817e+00
2.935421e-01,0,-2.00E+00
2.935747e-01,0,2.265676e+00
2.936073e-01,0,-1.12E+00
2.936399e-01,0,-9.90E-01
2.936725e-01,0,2.882433e+00
2.937052e-01,0,2.530895e+00
2.937378e-01,0,9.679919e-01
2.937704e-01,0,-9.89E-01
2.938030e-01,0,4.149864e-01
